id,level_1,level_2,level_3,level_4,content,label
147,商贸服务教文卫类（现场）—2016版,（一）消防检查,1、防火巡查,4、常闭式防火门是否处于关闭状态，防火卷帘下是否堆放物品影响使用。,下沙新村潮歌苑4栋1单元1楼防火门敞开,1
148,商贸服务教文卫类（现场）—2016版,（一）消防检查,2、防火检查,2、安全疏散通道、疏散指示标志、应急照明和安全出口情况。,安全出口堵塞,0
149,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,3、消防设施、器材和消防安全标志是否在位、完整；,有两个灭火器过期，已重新更换新的。,0
150,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,4、灭火器材配置及有效情况；,灭火气配备不足,0
151,商贸服务教文卫类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好。,安全出口有堆放货物，隐患已整改，通道货物已挪开,0
152,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,1、消防安全重点单位应当进行每日防火巡查，并确定巡查的人员、内容、部位和频次。其他单位可以根据需要组织防火巡查。巡查的内容应当包括：1、用火、用电有无违章情况；,有,1
153,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,标志,1
154,工业/危化品类（现场）—2016版,（四）作业环境,1、作业通道,"1、作业通道应保持畅通，禁止临时堆放货物；通道以黄色或者白色线标明。凡有地坑、壕、池的地方,应设置盖板或护栏。",有些地标线磨损不清楚,0
155,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,4、灭火器材配置及有效情况；,部分灭火器材过期未能正常使用。,0
156,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,消防安全通道堵塞,0
157,商贸服务教文卫类（现场）—2016版,（四）场所环境,2、通风与照明,1、作业场所通风良好，灯管灯具完好无损。,作业场所通风不好,0
158,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,1、消防安全重点单位应当进行每日防火巡查，并确定巡查的人员、内容、部位和频次。其他单位可以根据需要组织防火巡查。巡查的内容应当包括：1、用火、用电有无违章情况；,灭火器失交效,0
159,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,周转车堵塞消防通道,0
160,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,货物阻挡通道,0
161,纯办公场所（现场）—2016版,（一）消防安全,2、消防通道,1、疏散通道无占用、堵塞、封闭等现象。安全出口不得上锁。,本单元重新整改装修，装修后消防门摆放了较大的绿植物,0
162,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,11、消防安全标志的设置情况和完好、有效情况；,标识有脱落,0
163,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,2、安全疏散通道、疏散指示标志、应急照明和安全出口情况；,通道应急灯未连通电源,0
164,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,安全出口有障碍,0
165,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,3、消防设施、器材和消防安全标志是否在位、完整；,仓库通道一个灭火器被移动位置,0
166,商贸服务教文卫类（现场）—2016版,（一）消防检查,1、防火巡查,3、消防设施、器材和消防安全标志是否在位、完整。,12月30日中心春节前安全生产大检查，发现检验大楼六楼消防栓封条没标注时间。已整改完毕。,0
167,纯办公场所（现场）—2016版,（一）消防安全,1、灭火器材,2、灭火器应合理分布，固定摆放并定期校验。,灭火器未合理分布,0
168,纯办公场所（现场）—2016版,（一）消防安全,1、灭火器材,2、灭火器应合理分布，固定摆放并定期校验。,灭火器压力过大，立马更换新的灭火器,0
169,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,隐患安全出口不亮，已经整改完毕。,0
170,纯办公场所（现场）—2016版,（一）消防安全,2、消防通道,1、疏散通道无占用、堵塞、封闭等现象。安全出口不得上锁。,1楼应急灯坏，已更换,0
171,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,安全出口无标识,0
172,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,3、消防设施、器材和消防安全标志是否在位、完整；,消防栓漏水,0
173,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,4、灭火器材配置及有效情况；,三楼仓库一具灭火器已过期失效,0
174,商贸服务教文卫类（现场）—2016版,（二）电气安全,7、临时用电,2、临时用电的配电箱和电气设备，必须安装漏电保护装置。线路敷设应符合电气装置设置及安装规范，室内不低于2.5m，室外不低于4.5m，道路上方不低于6m。,临时用电没有安装漏电保护装置，立即安装,0
175,商贸服务教文卫类（现场）—2016版,（四）场所环境,2、通风与照明,1、作业场所通风良好，灯管灯具完好无损。,一年级办公室照明灯有损坏,0
176,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,堵塞消防通道,0
177,工业/危化品类（现场）—2016版,（二）电气安全,2、配电箱（柜、板）,1、配电箱(柜)门张贴有“当心触电”安全警示标志。金属箱(柜)门与金属箱(柜)体必须通过采用编织软铜线做电气连接。,用电安全警示标志已经张贴,0
178,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,安全出口堵塞,0
179,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,3、消防设施、器材和消防安全标志是否在位、完整；,灭火器有损坏，立即购买新的更换。,0
180,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,11、消防安全标志的设置情况和完好、有效情况；,已整改,1
181,商贸服务教文卫类（基础）—2016版,（五）安全管理档案,3、隐患排查记录,1、建立并保存事故隐患排查治理档案。,没有保存完整的事故隐患排查治理档案,0
182,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,11、消防安全标志的设置情况和完好、有效情况；,车间地贴标志已破损。,0
183,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,通道堵塞,0
184,工业/危化品类（基础）—2016版,（四）安全教育培训,1、员工安全教育及外来人员培训教育,1、制定并实施全员参与的安全教育培训计划，并建立档案。对外来施工、工作和参访人员进行安全教育和安全告知并建立档案。,2019年全员安全再教育未实施。,0
185,工业/危化品类（现场）—2016版,（一）消防检查,2、防火检查,4、灭火器材配置及有效情况；,排查中发现有一个灭火器失效,0
186,商贸服务教文卫类（现场）—2016版,（一）消防检查,2、防火检查,4、灭火器材配置及有效情况。,灭火器失效,0
187,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,安全出口、疏散通道有隐患,0
188,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,车间消防通道有被货物堵塞，现已作出整改,0
189,商贸服务教文卫类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好。,9楼，一防火门上“安全出口”标识非常亮状态,0
190,商贸服务教文卫类（现场）—2016版,（一）消防检查,2、防火检查,2、安全疏散通道、疏散指示标志、应急照明和安全出口情况。,大厦东面外围楼梯角落有杂物堆放，即时叫人搬离,0
191,工业/危化品类（现场）—2016版,（一）消防检查,1、防火巡查,2、安全出口、疏散通道是否畅通，安全疏散指示标志、应急照明是否完好；,"楼梯口堆有杂物,立即清除.",0
